date,open,high,low,close,volume
20240313,123000,123100,120400,120900,57733
20240312,123700,125200,120100,121400,120575
20240311,124300,126900,118800,123200,246086
20240308,132300,135900,124300,127600,129731
20240307,131700,133400,129400,130400,79988
20240306,134200,134300,130400,132700,85715
20240305,125400,139300,124500,134100,274781
20240304,125900,126500,123200,124000,105514
20240229,124100,125700,121900,124400,95419
20240228,126000,126500,123400,124800,70894
20240227,128300,129000,123600,125400,96726
20240226,129300,129500,126900,128300,59908
20240223,129000,132600,127200,128300,136717
20240222,132700,132900,127700,129200,127334
20240221,131600,132900,129400,132700,77588
20240220,134000,134000,128700,130500,122012
20240219,139300,140000,131600,134000,153198
20240216,137800,139400,136400,139300,75064
20240215,139900,140500,135500,135800,59891
20240214,133200,140400,131400,138600,102592
20240213,141900,142600,131800,134900,124475
20240208,147100,147500,135100,139100,146222
20240207,144900,147800,142800,145300,80158
20240206,142900,146700,140000,142800,69554
20240205,146000,146500,140000,143100,96853
20240202,136000,148600,134500,148500,236800
20240201,135700,138500,134500,137400,145952
20240131,133000,136600,132900,135800,85465
20240130,137100,139100,133000,133600,82859
20240129,136100,138700,135300,136900,96053
20240126,130000,136600,129400,136000,154588
20240125,122500,131400,121500,129600,166402
20240124,125500,125500,121200,122500,43983
20240123,126000,127300,124000,124700,46147
20240122,123100,128900,122000,126000,88133
20240119,123000,124800,119000,121900,93183
20240118,122100,124400,122000,122400,34205
20240117,123500,124400,120100,123000,89943
20240116,124800,127800,120200,124100,101585
20240115,131500,132000,125500,126000,131203
20240112,132500,132800,129000,131500,65378
20240111,134100,136500,131300,132500,118432
20240110,129300,134100,128800,133000,125306
20240109,129300,129300,126300,128400,57047
20240108,125600,128900,124500,128000,90676
20240105,126300,128000,124900,125100,51587
20240104,125000,128200,123500,126200,80355
20240103,127900,130000,125100,125100,85241
20240102,127100,131400,126900,127900,111937
20231228,128000,129500,126500,127200,79844
20231227,125600,129600,125300,129000,75777
20231226,126700,128400,124300,125600,45760
20231222,124000,129600,122500,126300,106048
20231221,124300,125300,121000,123800,166202
20231220,118100,126500,117000,125300,236364
20231219,117000,122000,115400,117000,99972
20231218,118200,118200,115500,116500,117367
20231215,121100,121700,113700,118200,283258
20231214,122900,123000,118100,121800,173903
20231213,120000,123300,119300,119800,85786
20231212,120800,125200,118700,119500,139623
20231211,117600,121400,116400,120800,94733
20231208,116600,121200,115800,118600,217167
20231207,117600,119600,114700,115500,134962
20231206,114600,119500,113700,117500,192719
20231205,112700,119600,112100,113500,230581
20231204,113100,115400,111000,112800,175801
20231201,114000,121000,112200,113800,406167
20231130,107200,114700,105500,113100,319834
20231129,103200,108000,101900,107200,230705
20231128,103500,104300,101300,103100,113375
20231127,95600,103800,95100,103500,219967
20231124,96900,97200,95000,95800,84624
20231123,93000,97200,92400,96300,196841
20231122,91500,94900,90700,93500,152348
20231121,90400,92500,88800,91900,113742
20231120,87400,92900,86500,89900,309613
20231117,79900,89900,79800,87400,465532
20231116,79700,80200,78700,79200,59650
20231115,80900,81300,78800,79700,113333
20231114,79900,81000,79500,79500,48365
20231113,80000,80300,78900,79200,40518
20231110,78700,80600,78700,79600,66853
20231109,80000,80900,78700,79600,74416
20231108,78500,81200,77000,80500,117110
20231107,77700,78700,77000,77500,74956
20231106,76800,78400,76300,78400,56413
20231103,76000,77000,74500,75900,48021
20231102,76400,76500,75400,75900,49731
20231101,76800,76800,75000,76200,33418
20231031,76300,76800,75500,75900,36674
20231030,74400,76000,73500,75600,33015
20231027,76600,76600,74100,74400,34648
20231026,76400,76400,74500,75100,41743
20231025,75100,76400,75000,76100,42010
20231024,75000,76200,72600,75400,87128
20231023,75900,75900,73100,74300,25845
20231020,78200,78200,75000,76000,51586
20231019,79300,79300,77600,78100,31445
20231018,77800,79500,77200,79400,52491
20231017,77900,78600,76800,78000,34781
20231016,77900,78200,76000,76700,136225
20231013,79100,79800,77500,78600,34951
20231012,81300,81300,79000,79300,64674
20231011,81000,82400,80300,80400,33266
20231010,83000,84000,80600,81200,45116
20231006,84000,84000,82700,82900,34724
20231005,81200,84100,80700,83600,67039
20231004,80100,82900,79700,81300,68692
20230927,79700,81800,79000,80800,31789
20230926,79200,81400,78600,80600,41008
20230925,81100,81700,79500,79800,28361
20230922,80100,82300,79800,81500,45987
20230921,82800,82800,81000,81100,35067
20230920,83700,84900,81600,82100,57548
20230919,85400,86400,83800,84400,64319
20230918,79800,86500,79800,85600,225600
20230915,80400,80500,79200,79800,64185
20230914,80000,80700,79300,80600,55400
20230913,79500,80200,79100,79300,28438
20230912,81300,82100,79700,79700,30545
20230911,81100,81500,80100,80800,32573
20230908,80200,81400,79200,81100,30816
20230907,79300,80500,79000,79200,26128
20230906,80800,81300,79200,79700,47399
20230905,81700,82800,80800,81000,43153
20230904,82500,83000,81200,82500,56550
20230901,78200,82900,78100,82300,125807
20230831,79400,79900,78600,78900,29460
20230830,81400,81400,79300,79400,34374
20230829,81100,82200,80400,80600,29817
20230828,79900,82300,79900,81000,55307
20230825,77800,80100,77800,78700,31754
20230824,79700,80000,78400,78600,45532
20230823,78400,80300,78300,79500,36365
20230822,79500,80600,78400,79200,47945
20230821,81100,81500,79600,80000,37677
20230818,77600,81600,77600,81100,85431
20230817,80600,80600,78100,78900,67895
20230816,81400,81500,79800,80800,96434
20230814,83100,83300,80800,81300,74704
20230811,80100,83100,79700,83000,134174
20230810,78100,80800,78100,80500,79702
20230809,77500,79600,77000,78300,99930
20230808,78400,79200,76300,77700,221927
20230807,81600,81600,77900,80800,172998
20230804,74700,82600,74600,82500,349188
20230803,73600,76600,72900,74600,271536
20230802,72900,74200,72900,73300,125972
20230801,71800,74600,71500,73000,132488
20230731,73300,73900,71800,72000,84872
20230728,72600,73400,72400,73000,38308
20230727,71300,73700,71300,73700,79191
20230726,73200,73600,70200,71300,111592
20230725,74000,74500,73200,73700,58818
20230724,75200,75400,73700,74400,80791
20230721,77400,77500,75100,75700,71192
20230720,75200,77700,75000,77400,129682
20230719,72800,76400,72800,75200,112247
20230718,75600,75600,72200,72800,92386
20230717,75000,75600,73400,75200,37849
20230714,72800,75500,72600,75200,87991
20230713,73500,73800,72000,72100,60147
20230712,71600,73100,70900,72800,57556
20230711,71500,72000,70800,71700,43499
20230710,69800,71400,69200,70800,30241
20230707,70500,70600,69000,69800,82882
20230706,70800,71700,69000,71400,93776
20230705,75800,75800,70500,70800,258958
20230704,76000,76500,75600,76000,25723
20230703,76300,77100,75600,76000,49011
20230630,77400,77400,75300,76400,32606
20230629,78400,78700,76400,76500,52712
20230628,74800,78300,74800,78300,68198
20230627,74300,75500,74300,74800,43968
20230626,76300,76600,74400,74600,82392
20230623,77000,77200,76100,76600,93656
20230622,77100,77700,76600,77200,131213
20230621,78300,78300,77100,77600,54229
20230620,79300,79800,78100,78300,59064
20230619,80700,81300,79100,79300,53730
20230616,80000,81500,80000,80700,65196
20230615,80600,81100,79100,79900,73776
20230614,80700,81400,80100,80600,60216
20230613,82000,82900,81000,81100,75737
20230612,82000,82300,80800,81400,55969
20230609,83800,83800,81300,81400,68236
20230608,82600,84700,82200,83000,97848
20230607,81900,81900,81200,81700,51871
20230605,80900,82300,80500,81400,44355
20230602,81400,81500,80400,80900,45467
20230601,81500,82400,81000,81400,35143
20230531,82200,83200,80700,81500,67357
20230530,83700,84300,82100,82200,31575
20230526,82600,84100,82100,83700,26045
20230525,84600,85400,83000,83000,48707
20230524,83700,85800,83500,85600,57215
20230523,83100,85100,82500,84200,45524
20230522,81300,83700,81300,83100,48338
20230519,81200,81500,80600,81300,37957
20230518,81400,81800,80400,81200,28734
20230517,81400,82100,81000,81600,19145
20230516,81700,81900,80900,81400,21461
20230515,81800,82000,80500,81400,23257
20230512,83900,83900,82000,82500,34980
20230511,82900,84100,82500,83700,63280
20230510,82700,84300,82300,82900,91266
20230509,79900,83200,79800,82300,121139
20230508,78800,80200,78400,80200,52094
20230504,77000,79700,76500,79500,53844
20230503,77500,78300,76900,77900,33753
20230502,76800,78100,76300,77500,24638
20230428,75900,78100,75900,77100,45457
20230427,77300,77300,75200,75900,78354
20230426,77900,78400,77200,77300,34918
20230425,78000,78800,77500,77900,29634
20230424,79400,79400,77500,77700,36888
20230421,79400,79700,78600,79400,49369
20230420,79400,79800,78600,79700,29580
20230419,80100,80500,79200,79300,37560
20230418,79600,80400,79100,80100,44577
20230417,81200,81200,79600,79900,35423
20230414,79500,81700,79300,81000,100564
20230413,78900,79400,78000,79300,43548
20230412,78600,79200,78100,79000,44483
20230411,77000,78300,77000,78300,34157
20230410,77900,77900,77000,77000,36755
20230407,78200,78600,77400,78100,23099
20230406,78800,78900,78000,78100,40794
20230405,79600,80200,78300,79000,50000
20230404,78600,79400,77700,79300,48867
20230403,80000,80100,78100,78100,41598
20230331,79300,80500,78400,79900,47718
20230330,78200,79700,77800,79100,40029
20230329,78300,79000,77600,78100,31765
20230328,77500,78200,77200,78000,31205
20230327,78900,78900,76700,77400,31564
20230324,78500,79200,78000,78400,32799
20230323,78600,79300,77600,79200,42967
20230322,79000,79100,78100,78600,26852
20230321,78900,79100,78100,78700,25089
20230320,79400,79500,77700,78500,21912
20230317,77600,78900,76800,78900,54526
20230316,76800,77200,75900,76900,42435
20230315,78700,78700,77200,77500,51730
20230314,78200,78900,77300,77800,35409
20230313,79900,79900,77500,79000,42525
20230310,80600,80700,79300,79300,47171
20230309,81000,81700,80500,80800,43228
20230308,81700,82100,80600,81000,46254
20230307,82500,83100,82200,82200,31380
20230306,83500,83500,82300,82400,27357
20230303,83600,83900,82100,82900,30126
20230302,82000,84600,81800,83600,57904
20230228,82600,83600,81700,81700,45978
20230227,82800,82900,81500,82500,40057
20230224,83600,84300,83300,83300,35878
20230223,83400,84500,83300,83800,24913
20230222,84200,84200,83100,83400,41104
20230221,84000,85000,83400,84800,32581
20230220,83600,85100,83000,84100,46005
20230217,83700,84500,82900,83600,37878
20230216,83700,84800,83700,84400,31805
20230215,86600,86600,83000,83500,109662
20230214,87000,87100,85900,86500,34389
20230213,87200,87900,86200,86500,44503
20230210,89100,89300,86800,87200,91269
20230209,90000,90700,89100,89100,51224
20230208,89600,90400,89100,89800,51566
20230207,89700,89900,89100,89600,41820
20230206,91400,91400,89700,89700,57365
20230203,90400,93300,89800,91900,65516
20230202,90700,91300,90000,90400,55464
20230201,90200,90300,89400,90100,46094
20230131,90900,90900,89900,90200,43132
20230130,91500,91900,90200,90300,29220
20230127,90000,92000,89900,91500,51994
20230126,90300,90900,89500,90200,69383
20230125,92500,93000,90200,90400,53685
20230120,92200,92700,91200,92300,44209
20230119,92100,94000,92100,93000,34301
20230118,91700,93500,91300,93500,31968
20230117,92000,92900,90800,91700,30514
20230116,92400,93500,91600,93000,34112
20230113,90000,93100,89900,92700,83787
20230112,89600,90300,88800,88800,57982
20230111,89600,89700,88200,89700,57368
20230110,90500,90500,88800,89200,36055
20230109,89700,91300,88800,90600,31060
20230106,87400,89300,87400,88700,45634
20230105,87700,90000,86800,89300,56368
20230104,90300,90300,87200,87700,69220
20230103,91600,92200,88800,89700,42142
20230102,95100,95100,89700,91000,35326
20221229,95600,97500,93300,93700,68572
20221228,93800,95900,92500,94600,53721
20221227,94100,95700,93400,94800,67834
20221226,93200,94300,92400,93400,43590
20221223,92800,94800,92400,93200,58368
20221222,90300,94500,90300,93400,101336
20221221,90900,90900,89300,89700,20204
20221220,90300,91500,89100,90000,55064
20221219,91200,91400,89200,89600,51162
20221216,91600,92700,90300,91700,55107
20221215,91000,93400,90500,92400,77477
20221214,90700,91800,89600,91400,65864
20221213,90800,90800,89000,90000,38408
20221212,91000,91600,89700,89800,54343
20221209,86800,91700,86800,90700,123633
20221208,84600,87900,84200,86700,76908
20221207,84800,85200,83300,84400,80145
20221206,87400,87800,84600,84600,115145
20221205,88700,89500,87200,87400,57403
20221202,90500,90500,87900,88000,75783
20221201,89500,92700,89500,89900,172695
20221130,92500,92800,88400,88400,1264673
20221129,91600,94200,90600,92500,97710
20221128,91900,92000,89700,91400,68525
20221125,90700,92500,90100,92300,62954
20221124,89600,90800,88600,90700,47482
20221123,88700,90500,88500,89900,51134
20221122,88700,89400,87200,88700,54516
20221121,89900,89900,87400,88300,70263
20221118,91600,91600,89500,89500,61414
20221117,90600,92600,89800,91400,75085
20221116,92000,92400,88800,90600,95430
20221115,91000,91900,88500,91700,111815
20221114,86600,91000,86600,90000,149101
20221111,86500,88700,83800,86600,211458
20221110,85900,86100,84000,84200,127591
20221109,88500,88600,86500,86800,100133
20221108,88500,89400,86900,88500,83995
20221107,86500,87900,85700,87900,60393
20221104,84200,86300,83900,86300,61870
20221103,85300,86400,84700,85000,62159
20221102,85200,87800,83800,87500,74431
20221101,87600,88800,86000,86100,55215
20221031,87800,87900,84800,87900,62078
