date,open,high,low,close,volume
20240429,249000,254500,245500,251500,852780
20240426,250000,253500,243000,249500,980459
20240425,251000,254000,246000,250000,1297404
20240424,249000,253500,247500,252500,1242059
20240423,250000,251500,246000,249500,1153091
20240422,240000,246000,239500,245000,1314974
20240419,231000,237000,229000,235000,1174278
20240418,237000,239000,228500,231000,1168222
20240417,242000,243000,233500,233500,1029202
20240416,239000,244500,236500,242000,1201766
20240415,236000,243000,233500,241500,1018783
20240412,241000,241500,237000,238000,997710
20240411,222000,241000,220000,241000,1853791
20240409,234500,236500,228000,228000,663665
20240408,227000,238000,226000,232500,1245057
20240405,223500,230000,223000,225500,1121453
20240404,218500,228500,216500,226000,1357330
20240403,219000,223500,214500,216000,1138600
20240402,225000,226500,216500,220000,1802613
20240401,234500,235000,227000,227500,898781
20240329,238000,239000,232000,233000,852346
20240328,246000,246000,236000,237000,1050347
20240327,241000,247500,240500,244000,818180
20240326,239000,244000,238500,240500,802094
20240325,244000,245500,239500,239500,784822
20240322,252500,254000,241000,243500,1091572
20240321,247000,254000,246000,252000,1578378
20240320,240000,246000,237500,241000,1230314
20240319,241000,244000,236000,237500,944727
20240318,244000,247500,241000,242500,723835
20240315,250000,254500,243500,243500,1175933
20240314,248000,255000,246000,251500,1574794
20240313,243500,250000,241000,248500,1413782
20240312,244000,247000,240000,241500,1096802
20240311,251000,252500,242000,243500,1178615
20240308,251500,255000,249500,253000,1210240
20240307,252500,258000,247500,250000,988457
20240306,247000,254000,246000,251000,1103072
20240305,251500,254500,247500,249000,1436614
20240304,255500,260000,253000,255500,1854280
20240229,246500,253500,243500,250500,2056620
20240228,234000,250000,231500,248000,1911431
20240227,239000,244500,237500,238500,1265434
20240226,237500,241000,231500,239000,1751340
20240223,244000,249500,242000,244000,1660625
20240222,239000,245500,237500,243500,1475580
20240221,242000,246000,237500,239500,1149137
20240220,250000,253000,238500,242000,1944653
20240219,253500,257000,248500,252500,1801441
20240216,241500,253000,235500,252500,2261790
20240215,250000,250500,237000,240000,2103428
20240214,245000,251000,244500,245500,1702299
20240213,251000,261000,247500,249000,2690468
20240208,243000,250500,241500,250000,3017429
20240207,239000,246500,238000,245000,2711612
20240206,234000,240000,230500,235500,3293825
20240205,233500,239500,226000,238000,5742710
20240202,221500,228000,214000,227000,5844398
20240201,193900,209000,193500,208000,2855056
20240131,189300,195400,188500,194600,1053355
20240130,196000,196600,189300,190000,955999
20240129,187300,197300,186600,195600,1199045
20240126,189300,189600,186500,187300,468376
20240125,184400,190500,183500,188700,778658
20240124,185300,185400,182100,185000,345726
20240123,181200,184800,180900,184800,376671
20240122,182300,182400,179800,180100,391914
20240119,183000,183000,180100,181700,288166
20240118,180000,182500,179900,180200,433597
20240117,186300,186400,181000,181800,481127
20240116,186600,188100,185700,186200,225780
